dept_id,item_id,neighbor_item,price_change_events,source_up_events,source_down_events,cross_price_corr,absolute_cross_price_corr,relationship_type,edge_strength,edge_direction,direction_label,neighbor_total_units,neighbor_current_price,neighbor_recommended_price,neighbor_revenue_gain_pct,neighbor_connections,neighbor_strong_connections,strength_rank,neighbor_rank
FOODS_2,FOODS_2_380,FOODS_2_294,50,19,31,-0.38576602696292883,0.38576602696292883,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,50991,1.0,1.0,0.0,13,5,2,4
FOODS_2,FOODS_2_380,FOODS_2_294,59,28,31,0.37450560675410094,0.37450560675410094,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,50991,1.0,1.0,0.0,13,5,2,5
FOODS_2,FOODS_2_380,FOODS_2_128,49,36,13,-0.371067771498068,0.371067771498068,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,151901,0.9399999999999998,0.9399999999999998,0.0,6,4,2,6
FOODS_2,FOODS_2_380,FOODS_2_063,36,25,11,-0.34996595268911834,0.34996595268911834,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,44949,2.798,2.786,0.214632339041238,13,2,2,7
FOODS_2,FOODS_2_380,FOODS_2_128,62,30,32,-0.30501557583360317,0.30501557583360317,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,151901,0.9399999999999998,0.9399999999999998,0.0,6,4,2,8
FOODS_2,FOODS_2_381,FOODS_2_380,64,31,33,0.4132911051476455,0.4132911051476455,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,59402,4.97,4.97,0.0,8,2,1,1
FOODS_2,FOODS_2_381,FOODS_2_212,45,20,25,0.40808033580639297,0.40808033580639297,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,26164,4.88,4.989,0.37612015112116576,8,3,1,2
FOODS_2,FOODS_2_381,FOODS_2_063,58,30,28,-0.3468158313869347,0.3468158313869347,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,44949,2.798,2.786,0.214632339041238,13,2,2,3
FOODS_2,FOODS_2_381,FOODS_2_119,56,25,31,0.3351947653582003,0.3351947653582003,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,28503,2.535,2.535,0.0,11,6,2,4
FOODS_2,FOODS_2_381,FOODS_2_152,59,30,29,0.32829799148876954,0.32829799148876954,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,81865,2.3600000000000003,2.3600000000000003,0.0,7,1,2,5
FOODS_2,FOODS_2_381,FOODS_2_240,57,27,30,0.31935391234234695,0.31935391234234695,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,54213,2.087,2.087,0.0,14,5,2,6
FOODS_2,FOODS_2_381,FOODS_2_036,52,27,25,-0.30994608418504577,0.30994608418504577,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,39668,3.596,3.596,0.0,8,4,2,7
FOODS_2,FOODS_2_388,FOODS_2_166,53,25,28,0.46519376762332676,0.46519376762332676,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,46463,2.087,2.087,0.0,13,8,1,1
FOODS_2,FOODS_2_388,FOODS_2_036,81,38,43,0.4223222768337599,0.4223222768337599,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,39668,3.596,3.596,0.0,8,4,1,2
FOODS_2,FOODS_2_388,FOODS_2_240,58,27,31,0.36592052144011894,0.36592052144011894,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,54213,2.087,2.087,0.0,14,5,2,3
FOODS_2,FOODS_2_388,FOODS_2_166,58,37,21,-0.31802907760370513,0.31802907760370513,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,46463,2.087,2.087,0.0,13,8,2,4
FOODS_2,FOODS_2_388,FOODS_2_285,43,32,11,0.313042386215246,0.313042386215246,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,53434,3.9799999999999995,3.9799999999999995,0.0,10,5,2,5
FOODS_2,FOODS_2_391,FOODS_2_166,56,26,30,-0.4025500341839183,0.4025500341839183,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,46463,2.087,2.087,0.0,13,8,1,1
FOODS_2,FOODS_2_391,FOODS_2_240,59,28,31,-0.38881522157530246,0.38881522157530246,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,54213,2.087,2.087,0.0,14,5,2,2
FOODS_2,FOODS_2_391,FOODS_2_183,77,45,32,-0.3536338080610583,0.3536338080610583,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,54138,8.98,8.98,0.0,7,4,2,3
FOODS_2,FOODS_2_391,FOODS_2_291,57,33,24,-0.329523458366924,0.329523458366924,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,30273,6.980000000000001,6.980000000000001,0.0,11,5,2,4
FOODS_2,FOODS_2_399,FOODS_2_036,71,41,30,0.461037489490989,0.461037489490989,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,39668,3.596,3.596,0.0,8,4,1,1
FOODS_2,FOODS_2_399,FOODS_2_183,39,25,14,-0.457295901708792,0.457295901708792,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,54138,8.98,8.98,0.0,7,4,2,2
FOODS_2,FOODS_2_399,FOODS_2_240,55,26,29,-0.37891722871878963,0.37891722871878963,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,54213,2.087,2.087,0.0,14,5,2,3
FOODS_2,FOODS_2_399,FOODS_2_063,69,41,28,-0.3601975124160731,0.3601975124160731,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,44949,2.798,2.786,0.214632339041238,13,2,2,4
FOODS_2,FOODS_2_399,FOODS_2_166,51,24,27,-0.32652854971502276,0.32652854971502276,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,46463,2.087,2.087,0.0,13,8,2,5
FOODS_3,FOODS_3_020,FOODS_3_202,70,31,39,0.48871041068869553,0.48871041068869553,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,300529,4.354,4.538,5.4647069483600585,12,4,1,1
FOODS_3,FOODS_3_020,FOODS_3_348,69,35,34,0.46475832602894146,0.46475832602894146,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,110424,0.8,0.8,0.0,10,3,1,2
FOODS_3,FOODS_3_020,FOODS_3_406,64,32,32,0.4618209811472377,0.4618209811472377,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,143394,0.8,0.8,0.0,9,6,1,3
FOODS_3,FOODS_3_020,FOODS_3_339,71,35,36,0.45396653187480956,0.45396653187480956,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,57815,0.8,0.8,0.0,9,3,1,4
FOODS_3,FOODS_3_020,FOODS_3_704,69,29,40,0.4495648464647962,0.4495648464647962,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,73910,4.16,4.548,10.0258584898117,11,4,1,5
FOODS_3,FOODS_3_020,FOODS_3_501,68,32,36,0.44072177478618574,0.44072177478618574,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,202850,0.8,0.8,0.0,7,4,1,6
FOODS_3,FOODS_3_020,FOODS_3_136,72,32,40,0.43636292345669503,0.43636292345669503,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,102353,4.548,4.548,0.0,7,5,1,7
FOODS_3,FOODS_3_020,FOODS_3_295,70,34,36,0.42787763898767117,0.42787763898767117,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,205086,0.8,0.8,0.0,8,4,1,8
FOODS_3,FOODS_3_020,FOODS_3_785,61,29,32,-0.4223423025478685,0.4223423025478685,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,127067,3.0,3.0,0.0,5,1,1,9
FOODS_3,FOODS_3_020,FOODS_3_324,64,31,33,-0.41873359473488814,0.41873359473488814,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,68825,3.0,3.0,0.0,3,1,1,10
FOODS_3,FOODS_3_020,FOODS_3_578,61,30,31,-0.4096818803879659,0.4096818803879659,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,44205,3.0,2.95,1.488947527505101,3,1,1,11
FOODS_3,FOODS_3_020,FOODS_3_133,67,32,35,0.3978631686855044,0.3978631686855044,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,91206,0.8,0.8,0.0,7,2,2,12
FOODS_3,FOODS_3_020,FOODS_3_115,71,31,40,0.39138833049655797,0.39138833049655797,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,29715,4.548,4.548,0.0,8,2,2,13
FOODS_3,FOODS_3_020,FOODS_3_319,77,35,42,-0.3639782316081932,0.3639782316081932,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,208363,0.9400000000000001,0.9640000000000001,52.956237551409046,4,0,2,14
FOODS_3,FOODS_3_020,FOODS_3_769,84,43,41,-0.3413423322991535,0.3413423322991535,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,75137,1.25,1.3279999999999998,2.7889277764026423,9,4,2,15
FOODS_3,FOODS_3_020,FOODS_3_594,73,33,40,-0.31622979415136376,0.31622979415136376,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,67226,0.9400000000000001,0.9640000000000001,61.16521367134385,3,0,2,16
FOODS_3,FOODS_3_020,FOODS_3_808,76,35,41,-0.3098717012708319,0.3098717012708319,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,281888,0.958,0.9640000000000001,189.06926427416172,3,0,2,17
FOODS_3,FOODS_3_020,FOODS_3_635,75,35,40,-0.30389697073918126,0.30389697073918126,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,282174,0.915,0.9640000000000001,91.80927126337357,1,0,2,18
FOODS_3,FOODS_3_030,FOODS_3_734,56,47,9,-0.6283903544847287,0.6283903544847287,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,99695,1.78,1.78,0.0,15,9,2,1
FOODS_3,FOODS_3_030,FOODS_3_769,58,33,25,-0.3762118636766842,0.3762118636766842,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,75137,1.25,1.3279999999999998,2.7889277764026423,9,4,2,2
FOODS_3,FOODS_3_030,FOODS_3_681,88,48,40,0.37018415788311376,0.37018415788311376,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,256134,1.0,1.15,1.719391868817898,15,2,2,3
FOODS_3,FOODS_3_030,FOODS_3_086,73,38,35,0.3647961410475938,0.3647961410475938,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,124231,1.0,1.1,3.0974471586479426,16,3,2,4
FOODS_3,FOODS_3_030,FOODS_3_202,100,54,46,-0.34365372069376543,0.34365372069376543,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,300529,4.354,4.538,5.4647069483600585,12,4,2,5
FOODS_3,FOODS_3_030,FOODS_3_231,94,40,54,0.3217168022147508,0.3217168022147508,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,67196,5.212000000000001,5.46,2.9024303739662183,20,14,2,6
FOODS_3,FOODS_3_030,FOODS_3_136,100,54,46,-0.31802287456719275,0.31802287456719275,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,102353,4.548,4.548,0.0,7,5,2,7
FOODS_3,FOODS_3_030,FOODS_3_281,61,35,26,-0.3101271421638667,0.3101271421638667,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,179140,1.25,1.3419999999999999,4.875086617086171,7,6,2,8
FOODS_3,FOODS_3_030,FOODS_3_755,81,38,43,0.3024697770463048,0.3024697770463048,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,94227,0.9399999999999998,1.02,1.7225887769348334,15,5,2,9
FOODS_3,FOODS_3_086,FOODS_3_783,74,44,30,-0.45532954719697394,0.45532954719697394,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,63981,5.212000000000001,5.46,3.917959807383022,12,3,1,1
FOODS_3,FOODS_3_086,FOODS_3_231,75,44,31,-0.4520242367193745,0.4520242367193745,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,67196,5.212000000000001,5.46,2.9024303739662183,20,14,1,2
FOODS_3,FOODS_3_086,FOODS_3_136,72,39,33,-0.4182246290454389,0.4182246290454389,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,102353,4.548,4.548,0.0,7,5,1,3
FOODS_3,FOODS_3_086,FOODS_3_822,76,43,33,0.38678762013738055,0.38678762013738055,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,58903,3.9799999999999995,4.430000000000001,5.142046925314025,5,1,2,4
FOODS_3,FOODS_3_086,FOODS_3_727,76,42,34,0.36584655056183757,0.36584655056183757,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,42864,3.9799999999999995,4.430000000000001,5.715828309969308,13,6,2,5
FOODS_3,FOODS_3_086,FOODS_3_030,73,38,35,0.3647961410475938,0.3647961410475938,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,182547,1.342,1.3809999999999998,0.5113449034151669,9,0,2,6
FOODS_3,FOODS_3_086,FOODS_3_224,78,43,35,0.3638564843926304,0.3638564843926304,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,38420,3.9799999999999995,4.430000000000001,4.275087971354468,9,4,2,7
FOODS_3,FOODS_3_086,FOODS_3_704,74,40,34,-0.3565283243918021,0.3565283243918021,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,73910,4.16,4.548,10.0258584898117,11,4,2,8
FOODS_3,FOODS_3_086,FOODS_3_115,72,39,33,-0.35508780964579173,0.35508780964579173,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,29715,4.548,4.548,0.0,8,2,2,9
FOODS_3,FOODS_3_086,FOODS_3_202,71,39,32,-0.34781453507085786,0.34781453507085786,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,300529,4.354,4.538,5.4647069483600585,12,4,2,10
FOODS_3,FOODS_3_086,FOODS_3_753,73,44,29,-0.3408130711393263,0.3408130711393263,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,58631,5.212000000000001,5.46,2.9895691100771082,19,7,2,11
FOODS_3,FOODS_3_086,FOODS_3_257,77,43,34,0.32897843448898156,0.32897843448898156,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,40397,3.9799999999999995,4.28,2.338099453358067,8,6,2,12
FOODS_3,FOODS_3_086,FOODS_3_348,74,41,33,0.3218737097986777,0.3218737097986777,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,110424,0.8,0.8,0.0,10,3,2,13
FOODS_3,FOODS_3_086,FOODS_3_547,79,44,35,0.3206993776634014,0.3206993776634014,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,181908,0.25,0.25,0.0,1,0,2,14
FOODS_3,FOODS_3_086,FOODS_3_124,73,43,30,-0.3200264898268106,0.3200264898268106,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,70025,5.212000000000001,5.452,2.8554300716516408,15,6,2,15
FOODS_3,FOODS_3_086,FOODS_3_318,76,41,35,-0.3170525852958893,0.3170525852958893,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,264845,1.48,1.48,0.0,9,2,2,16
FOODS_3,FOODS_3_090,FOODS_3_231,95,41,54,0.566263769724686,0.566263769724686,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,67196,5.212000000000001,5.46,2.9024303739662183,20,14,1,1
FOODS_3,FOODS_3_090,FOODS_3_124,100,43,57,0.5145556934616234,0.5145556934616234,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,70025,5.212000000000001,5.452,2.8554300716516408,15,6,1,2
FOODS_3,FOODS_3_090,FOODS_3_257,120,65,55,-0.5135704943659134,0.5135704943659134,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,40397,3.9799999999999995,4.28,2.338099453358067,8,6,1,3
FOODS_3,FOODS_3_090,FOODS_3_491,41,17,24,-0.510296114234043,0.510296114234043,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,199199,1.522,1.484,0.7514846316029966,13,7,1,4
FOODS_3,FOODS_3_090,FOODS_3_727,121,61,60,-0.4991180106636819,0.4991180106636819,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,42864,3.9799999999999995,4.430000000000001,5.715828309969308,13,6,1,5
FOODS_3,FOODS_3_090,FOODS_3_753,98,42,56,0.4405412005850933,0.4405412005850933,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,58631,5.212000000000001,5.46,2.9895691100771082,19,7,1,6
FOODS_3,FOODS_3_090,FOODS_3_224,131,69,62,-0.4326836162762789,0.4326836162762789,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,38420,3.9799999999999995,4.430000000000001,4.275087971354468,9,4,1,7
FOODS_3,FOODS_3_090,FOODS_3_318,136,85,51,-0.3572092883754248,0.3572092883754248,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,264845,1.48,1.48,0.0,9,2,2,8
FOODS_3,FOODS_3_090,FOODS_3_783,99,41,58,0.3443330913073818,0.3443330913073818,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,63981,5.212000000000001,5.46,3.917959807383022,12,3,2,9
FOODS_3,FOODS_3_090,FOODS_3_219,137,86,51,-0.3292799487266801,0.3292799487266801,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,86822,1.431,1.48,3.4468442163874733,7,2,2,10
FOODS_3,FOODS_3_090,FOODS_3_822,174,91,83,-0.30564259833138246,0.30564259833138246,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,58903,3.9799999999999995,4.430000000000001,5.142046925314025,5,1,2,11
FOODS_3,FOODS_3_090,FOODS_3_723,33,21,12,0.30285281911030615,0.30285281911030615,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,289170,1.54,1.524,0.2724308698247844,14,9,2,12
FOODS_3,FOODS_3_090,FOODS_3_432,147,76,71,-0.3002379381140047,0.3002379381140047,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,35368,3.9799999999999995,4.430000000000001,5.583794691712483,5,1,2,13
FOODS_3,FOODS_3_115,FOODS_3_281,92,46,46,-0.46059056643859525,0.46059056643859525,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,179140,1.25,1.3419999999999999,4.875086617086171,7,6,1,1
FOODS_3,FOODS_3_115,FOODS_3_769,84,43,41,-0.4106173084905333,0.4106173084905333,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,75137,1.25,1.3279999999999998,2.7889277764026423,9,4,1,2
FOODS_3,FOODS_3_115,FOODS_3_020,71,31,40,0.39138833049655797,0.39138833049655797,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,60041,0.9399999999999998,1.0399999999999998,6.303625203168995,18,11,2,3
FOODS_3,FOODS_3_115,FOODS_3_202,67,36,31,0.364432094119968,0.364432094119968,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,300529,4.354,4.538,5.4647069483600585,12,4,2,4
FOODS_3,FOODS_3_115,FOODS_3_755,75,32,43,0.35676933788965776,0.35676933788965776,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,94227,0.9399999999999998,1.02,1.7225887769348334,15,5,2,5
FOODS_3,FOODS_3_115,FOODS_3_086,72,39,33,-0.35508780964579173,0.35508780964579173,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,124231,1.0,1.1,3.0974471586479426,16,3,2,6
FOODS_3,FOODS_3_115,FOODS_3_681,85,47,38,-0.3456318053624332,0.3456318053624332,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,256134,1.0,1.15,1.719391868817898,15,2,2,7
FOODS_3,FOODS_3_115,FOODS_3_351,89,39,50,0.3203059322362093,0.3203059322362093,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,79784,0.9399999999999998,0.9799999999999999,1.7581875450597273,4,0,2,8
FOODS_3,FOODS_3_124,FOODS_3_723,100,43,57,0.5466703398105868,0.5466703398105868,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,289170,1.54,1.524,0.2724308698247844,14,9,1,1
FOODS_3,FOODS_3_124,FOODS_3_090,100,43,57,0.5145556934616234,0.5145556934616234,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,1017916,1.522,1.502,0.8034918062283172,13,7,1,2
FOODS_3,FOODS_3_124,FOODS_3_295,95,40,55,0.478410523088485,0.478410523088485,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,205086,0.8,0.8,0.0,8,4,1,3
FOODS_3,FOODS_3_124,FOODS_3_491,100,43,57,0.46781957680811614,0.46781957680811614,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,199199,1.522,1.484,0.7514846316029966,13,7,1,4
FOODS_3,FOODS_3_124,FOODS_3_406,95,42,53,0.4637737914322387,0.4637737914322387,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,143394,0.8,0.8,0.0,9,6,1,5
FOODS_3,FOODS_3_124,FOODS_3_501,97,41,56,0.4406573294394386,0.4406573294394386,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,202850,0.8,0.8,0.0,7,4,1,6
FOODS_3,FOODS_3_124,FOODS_3_318,100,42,58,0.3956030885571902,0.3956030885571902,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,264845,1.48,1.48,0.0,9,2,2,7
FOODS_3,FOODS_3_124,FOODS_3_219,97,42,55,0.3858102563357253,0.3858102563357253,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,86822,1.431,1.48,3.4468442163874733,7,2,2,8
FOODS_3,FOODS_3_124,FOODS_3_738,100,43,57,0.3852457463938204,0.3852457463938204,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,74134,1.54,1.528,0.22603473296964025,10,4,2,9
FOODS_3,FOODS_3_124,FOODS_3_348,88,35,53,0.3685828936966873,0.3685828936966873,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,110424,0.8,0.8,0.0,10,3,2,10
FOODS_3,FOODS_3_124,FOODS_3_133,92,36,56,0.3522539052421826,0.3522539052421826,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,91206,0.8,0.8,0.0,7,2,2,11
FOODS_3,FOODS_3_124,FOODS_3_285,98,42,56,0.3332871248629282,0.3332871248629282,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,54076,1.2129999999999999,1.3279999999999998,6.00750730792519,6,0,2,12
FOODS_3,FOODS_3_124,FOODS_3_324,84,36,48,-0.3326170996380477,0.3326170996380477,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,68825,3.0,3.0,0.0,3,1,2,13
FOODS_3,FOODS_3_124,FOODS_3_339,91,35,56,0.32585506009685017,0.32585506009685017,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,57815,0.8,0.8,0.0,9,3,2,14
FOODS_3,FOODS_3_124,FOODS_3_086,73,43,30,-0.3200264898268106,0.3200264898268106,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,124231,1.0,1.1,3.0974471586479426,16,3,2,15
FOODS_3,FOODS_3_133,FOODS_3_753,92,37,55,0.4199509779474047,0.4199509779474047,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,58631,5.212000000000001,5.46,2.9895691100771082,19,7,1,1
FOODS_3,FOODS_3_133,FOODS_3_231,89,35,54,0.40162422109921675,0.40162422109921675,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,67196,5.212000000000001,5.46,2.9024303739662183,20,14,1,2
FOODS_3,FOODS_3_133,FOODS_3_020,67,32,35,0.3978631686855044,0.3978631686855044,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,60041,0.9399999999999998,1.0399999999999998,6.303625203168995,18,11,2,3
