item_id,store_id,scenario_date,current_price,candidate_price,support_weeks,first_seen,last_seen
FOODS_2_276,TX_1,2016-05-21,2.98,2.88,23,2015-05-23,2015-10-24
FOODS_2_276,TX_1,2016-05-21,2.98,2.98,30,2015-10-31,2016-05-21
FOODS_2_276,TX_2,2016-05-21,2.98,2.88,23,2015-05-23,2015-10-24
FOODS_2_276,TX_2,2016-05-21,2.98,2.98,30,2015-10-31,2016-05-21
FOODS_2_276,TX_3,2016-05-21,2.98,2.88,24,2015-05-23,2015-10-31
FOODS_2_276,TX_3,2016-05-21,2.98,2.98,29,2015-11-07,2016-05-21
FOODS_2_276,WI_1,2016-05-21,3.42,3.34,6,2015-05-23,2015-06-27
FOODS_2_276,WI_1,2016-05-21,3.42,3.42,47,2015-07-04,2016-05-21
FOODS_2_276,WI_2,2016-05-21,3.42,3.34,7,2015-05-23,2015-07-04
FOODS_2_276,WI_2,2016-05-21,3.42,3.42,46,2015-07-11,2016-05-21
FOODS_2_276,WI_3,2016-05-21,3.42,3.34,7,2015-05-23,2015-07-04
FOODS_2_276,WI_3,2016-05-21,3.42,3.42,46,2015-07-11,2016-05-21
FOODS_2_285,CA_1,2016-05-21,3.98,3.98,53,2015-05-23,2016-05-21
FOODS_2_285,CA_2,2016-05-21,3.98,3.98,53,2015-05-23,2016-05-21
FOODS_2_285,CA_3,2016-05-21,3.98,3.98,53,2015-05-23,2016-05-21
FOODS_2_285,CA_4,2016-05-21,3.98,3.98,53,2015-05-23,2016-05-21
FOODS_2_285,TX_1,2016-05-21,3.98,3.98,53,2015-05-23,2016-05-21
FOODS_2_285,TX_2,2016-05-21,3.98,3.98,53,2015-05-23,2016-05-21
FOODS_2_285,TX_3,2016-05-21,3.98,3.98,53,2015-05-23,2016-05-21
FOODS_2_285,WI_1,2016-05-21,3.98,3.98,53,2015-05-23,2016-05-21
FOODS_2_285,WI_2,2016-05-21,3.98,3.98,53,2015-05-23,2016-05-21
FOODS_2_285,WI_3,2016-05-21,3.98,3.98,53,2015-05-23,2016-05-21
FOODS_2_291,CA_1,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_291,CA_2,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_291,CA_3,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_291,CA_4,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_291,TX_1,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_291,TX_2,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_291,TX_3,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_291,WI_1,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_291,WI_2,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_291,WI_3,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_294,CA_1,2016-05-21,1.0,1.0,53,2015-05-23,2016-05-21
FOODS_2_294,CA_2,2016-05-21,1.0,1.0,53,2015-05-23,2016-05-21
FOODS_2_294,CA_3,2016-05-21,1.0,1.0,53,2015-05-23,2016-05-21
FOODS_2_294,CA_4,2016-05-21,1.0,1.0,53,2015-05-23,2016-05-21
FOODS_2_294,TX_1,2016-05-21,1.0,1.0,53,2015-05-23,2016-05-21
FOODS_2_294,TX_2,2016-05-21,1.0,1.0,53,2015-05-23,2016-05-21
FOODS_2_294,TX_3,2016-05-21,1.0,1.0,53,2015-05-23,2016-05-21
FOODS_2_294,WI_1,2016-05-21,1.0,1.0,53,2015-05-23,2016-05-21
FOODS_2_294,WI_2,2016-05-21,1.0,1.0,53,2015-05-23,2016-05-21
FOODS_2_294,WI_3,2016-05-21,1.0,1.0,53,2015-05-23,2016-05-21
FOODS_2_322,CA_1,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_322,CA_2,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_322,CA_3,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_322,CA_4,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_322,TX_1,2016-05-21,2.74,2.74,53,2015-05-23,2016-05-21
FOODS_2_322,TX_2,2016-05-21,2.74,2.74,53,2015-05-23,2016-05-21
FOODS_2_322,TX_3,2016-05-21,2.74,2.74,53,2015-05-23,2016-05-21
FOODS_2_322,WI_1,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_322,WI_2,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_322,WI_3,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_360,CA_1,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_360,CA_2,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_360,CA_3,2016-05-21,0.94,0.84,17,2015-10-31,2016-02-20
FOODS_2_360,CA_3,2016-05-21,0.94,0.94,34,2015-05-23,2016-05-21
FOODS_2_360,CA_4,2016-05-21,0.94,0.94,52,2015-05-23,2016-05-21
FOODS_2_360,TX_1,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_360,TX_2,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_360,TX_3,2016-05-21,0.94,0.94,52,2015-05-23,2016-05-21
FOODS_2_360,WI_1,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_360,WI_2,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_360,WI_3,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_380,CA_1,2016-05-21,4.97,4.97,53,2015-05-23,2016-05-21
FOODS_2_380,CA_2,2016-05-21,4.97,4.97,53,2015-05-23,2016-05-21
FOODS_2_380,CA_3,2016-05-21,4.97,4.97,53,2015-05-23,2016-05-21
FOODS_2_380,CA_4,2016-05-21,4.97,4.97,53,2015-05-23,2016-05-21
FOODS_2_380,TX_1,2016-05-21,4.97,4.97,53,2015-05-23,2016-05-21
FOODS_2_380,TX_2,2016-05-21,4.97,4.97,53,2015-05-23,2016-05-21
FOODS_2_380,TX_3,2016-05-21,4.97,4.97,53,2015-05-23,2016-05-21
FOODS_2_380,WI_1,2016-05-21,4.97,4.97,53,2015-05-23,2016-05-21
FOODS_2_380,WI_2,2016-05-21,4.97,4.97,53,2015-05-23,2016-05-21
FOODS_2_380,WI_3,2016-05-21,4.97,4.97,53,2015-05-23,2016-05-21
FOODS_2_381,CA_1,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_381,CA_2,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_381,CA_3,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_381,CA_4,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_381,TX_1,2016-05-21,2.5,2.5,52,2015-05-23,2016-05-21
FOODS_2_381,TX_2,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_381,TX_3,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_381,WI_1,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_381,WI_2,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_381,WI_3,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_388,CA_1,2016-05-21,2.98,2.98,53,2015-05-23,2016-05-21
FOODS_2_388,CA_2,2016-05-21,2.98,2.98,53,2015-05-23,2016-05-21
FOODS_2_388,CA_3,2016-05-21,2.98,2.98,53,2015-05-23,2016-05-21
FOODS_2_388,CA_4,2016-05-21,2.98,2.98,53,2015-05-23,2016-05-21
FOODS_2_388,TX_1,2016-05-21,2.98,2.98,53,2015-05-23,2016-05-21
FOODS_2_388,TX_2,2016-05-21,2.98,2.98,53,2015-05-23,2016-05-21
FOODS_2_388,TX_3,2016-05-21,2.98,2.98,53,2015-05-23,2016-05-21
FOODS_2_388,WI_1,2016-05-21,2.98,2.98,53,2015-05-23,2016-05-21
FOODS_2_388,WI_2,2016-05-21,2.98,2.98,53,2015-05-23,2016-05-21
FOODS_2_388,WI_3,2016-05-21,2.98,2.98,53,2015-05-23,2016-05-21
FOODS_2_391,CA_1,2016-05-21,2.0,1.98,4,2015-05-23,2015-06-13
FOODS_2_391,CA_1,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_391,CA_1,2016-05-21,2.0,2.14,5,2015-06-20,2015-07-18
FOODS_2_391,CA_2,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_391,CA_2,2016-05-21,2.0,2.14,6,2015-06-13,2015-07-18
FOODS_2_391,CA_3,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_391,CA_3,2016-05-21,2.0,2.14,6,2015-06-13,2015-07-18
FOODS_2_391,CA_4,2016-05-21,2.0,1.98,4,2015-05-23,2015-06-13
FOODS_2_391,CA_4,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_391,CA_4,2016-05-21,2.0,2.14,5,2015-06-20,2015-07-18
FOODS_2_391,TX_1,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_391,TX_2,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_391,TX_3,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_391,WI_1,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_391,WI_1,2016-05-21,2.0,2.14,6,2015-06-13,2015-07-18
FOODS_2_391,WI_2,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_391,WI_2,2016-05-21,2.0,2.08,4,2015-05-23,2015-06-13
FOODS_2_391,WI_2,2016-05-21,2.0,2.14,5,2015-06-20,2015-07-18
FOODS_2_391,WI_3,2016-05-21,2.0,2.0,27,2015-11-21,2016-05-21
FOODS_2_391,WI_3,2016-05-21,2.0,2.08,26,2015-05-23,2015-11-14
FOODS_2_399,CA_1,2016-05-21,2.0,1.98,4,2015-05-23,2015-06-13
FOODS_2_399,CA_1,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_399,CA_1,2016-05-21,2.0,2.14,5,2015-06-20,2015-07-18
FOODS_2_399,CA_2,2016-05-21,2.0,2.0,45,2015-05-23,2016-05-21
FOODS_2_399,CA_2,2016-05-21,2.0,2.14,6,2015-06-13,2015-07-18
FOODS_2_399,CA_3,2016-05-21,2.0,1.96,4,2015-05-23,2015-06-13
FOODS_2_399,CA_3,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_399,CA_3,2016-05-21,2.0,2.14,5,2015-06-20,2015-07-18
FOODS_2_399,CA_4,2016-05-21,2.0,1.98,4,2015-05-23,2015-06-13
FOODS_2_399,CA_4,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_399,CA_4,2016-05-21,2.0,2.14,5,2015-06-20,2015-07-18
FOODS_2_399,TX_1,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_399,TX_2,2016-05-21,2.0,2.0,52,2015-05-23,2016-05-21
FOODS_2_399,TX_3,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_399,WI_1,2016-05-21,2.0,2.0,45,2015-07-18,2016-05-21
FOODS_2_399,WI_1,2016-05-21,2.0,2.14,5,2015-06-13,2015-07-11
FOODS_2_399,WI_2,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_399,WI_2,2016-05-21,2.0,2.08,4,2015-05-23,2015-06-13
FOODS_2_399,WI_2,2016-05-21,2.0,2.14,5,2015-06-20,2015-07-18
FOODS_2_399,WI_3,2016-05-21,2.0,2.0,34,2015-10-03,2016-05-21
FOODS_2_399,WI_3,2016-05-21,2.0,2.08,19,2015-05-23,2015-09-26
FOODS_3_020,CA_1,2016-05-21,0.94,0.94,40,2015-08-22,2016-05-21
FOODS_3_020,CA_1,2016-05-21,0.94,1.14,13,2015-05-23,2015-08-15
FOODS_3_020,CA_2,2016-05-21,0.94,0.94,40,2015-08-22,2016-05-21
FOODS_3_020,CA_2,2016-05-21,0.94,1.14,13,2015-05-23,2015-08-15
FOODS_3_020,CA_3,2016-05-21,0.94,0.94,50,2015-06-13,2016-05-21
FOODS_3_020,CA_4,2016-05-21,0.94,0.94,40,2015-08-22,2016-05-21
FOODS_3_020,CA_4,2016-05-21,0.94,1.14,13,2015-05-23,2015-08-15
FOODS_3_020,TX_1,2016-05-21,0.94,0.94,40,2015-08-22,2016-05-21
FOODS_3_020,TX_1,2016-05-21,0.94,1.14,13,2015-05-23,2015-08-15
FOODS_3_020,TX_2,2016-05-21,0.94,0.94,39,2015-08-29,2016-05-21
FOODS_3_020,TX_2,2016-05-21,0.94,1.14,14,2015-05-23,2015-08-22
FOODS_3_020,TX_3,2016-05-21,0.94,0.94,40,2015-08-22,2016-05-21
FOODS_3_020,TX_3,2016-05-21,0.94,1.14,13,2015-05-23,2015-08-15
FOODS_3_020,WI_1,2016-05-21,0.94,0.94,40,2015-08-22,2016-05-21
FOODS_3_020,WI_1,2016-05-21,0.94,1.14,13,2015-05-23,2015-08-15
FOODS_3_020,WI_2,2016-05-21,0.94,0.94,40,2015-08-22,2016-05-21
FOODS_3_020,WI_2,2016-05-21,0.94,1.14,13,2015-05-23,2015-08-15
FOODS_3_020,WI_3,2016-05-21,0.94,0.94,40,2015-08-22,2016-05-21
FOODS_3_020,WI_3,2016-05-21,0.94,1.14,13,2015-05-23,2015-08-15
FOODS_3_030,CA_1,2016-05-21,1.48,1.48,53,2015-05-23,2016-05-21
FOODS_3_030,CA_2,2016-05-21,1.48,1.48,53,2015-05-23,2016-05-21
FOODS_3_030,CA_3,2016-05-21,1.48,1.0,17,2015-07-25,2016-01-30
FOODS_3_030,CA_3,2016-05-21,1.48,1.48,36,2015-05-23,2016-05-21
FOODS_3_030,CA_4,2016-05-21,1.48,1.48,53,2015-05-23,2016-05-21
FOODS_3_030,TX_1,2016-05-21,1.25,1.25,16,2016-02-06,2016-05-21
FOODS_3_030,TX_1,2016-05-21,1.25,1.38,37,2015-05-23,2016-01-30
FOODS_3_030,TX_2,2016-05-21,1.25,1.25,16,2016-02-06,2016-05-21
FOODS_3_030,TX_2,2016-05-21,1.25,1.38,37,2015-05-23,2016-01-30
FOODS_3_030,TX_3,2016-05-21,1.25,1.25,16,2016-02-06,2016-05-21
FOODS_3_030,TX_3,2016-05-21,1.25,1.38,37,2015-05-23,2016-01-30
FOODS_3_030,WI_1,2016-05-21,1.25,1.25,16,2016-02-06,2016-05-21
FOODS_3_030,WI_1,2016-05-21,1.25,1.38,37,2015-05-23,2016-01-30
FOODS_3_030,WI_2,2016-05-21,1.25,1.25,16,2016-02-06,2016-05-21
FOODS_3_030,WI_2,2016-05-21,1.25,1.38,37,2015-05-23,2016-01-30
FOODS_3_030,WI_3,2016-05-21,1.25,1.0,15,2015-09-26,2016-01-02
FOODS_3_030,WI_3,2016-05-21,1.25,1.25,16,2016-02-06,2016-05-21
FOODS_3_030,WI_3,2016-05-21,1.25,1.38,22,2015-05-23,2016-01-30
FOODS_3_086,CA_1,2016-05-21,1.0,1.0,40,2015-05-23,2016-05-21
FOODS_3_086,CA_1,2016-05-21,1.0,1.25,13,2015-06-13,2015-09-05
FOODS_3_086,CA_2,2016-05-21,1.0,1.0,40,2015-05-23,2016-05-21
FOODS_3_086,CA_2,2016-05-21,1.0,1.25,13,2015-06-06,2015-08-29
FOODS_3_086,CA_3,2016-05-21,1.0,1.0,41,2015-05-23,2016-05-21
FOODS_3_086,CA_3,2016-05-21,1.0,1.25,12,2015-06-13,2015-08-29
FOODS_3_086,CA_4,2016-05-21,1.0,1.0,41,2015-05-23,2016-05-21
FOODS_3_086,CA_4,2016-05-21,1.0,1.25,12,2015-06-13,2015-08-29
FOODS_3_086,TX_1,2016-05-21,1.0,1.0,41,2015-05-23,2016-05-21
FOODS_3_086,TX_1,2016-05-21,1.0,1.25,12,2015-06-13,2015-08-29
FOODS_3_086,TX_2,2016-05-21,1.0,1.0,40,2015-05-23,2016-05-21
FOODS_3_086,TX_2,2016-05-21,1.0,1.25,13,2015-06-13,2015-09-05
FOODS_3_086,TX_3,2016-05-21,1.0,1.0,40,2015-05-23,2016-05-21
FOODS_3_086,TX_3,2016-05-21,1.0,1.25,13,2015-06-13,2015-09-05
FOODS_3_086,WI_1,2016-05-21,1.0,1.0,53,2015-05-23,2016-05-21
FOODS_3_086,WI_2,2016-05-21,1.0,1.0,38,2015-05-23,2016-05-21
FOODS_3_086,WI_2,2016-05-21,1.0,1.25,15,2015-06-13,2015-09-19
FOODS_3_086,WI_3,2016-05-21,1.0,1.0,39,2015-05-23,2016-05-21
FOODS_3_086,WI_3,2016-05-21,1.0,1.25,14,2015-06-13,2015-09-12
FOODS_3_090,CA_1,2016-05-21,1.6,1.48,21,2015-05-23,2015-10-10
FOODS_3_090,CA_1,2016-05-21,1.6,1.5,11,2015-10-17,2015-12-26
FOODS_3_090,CA_1,2016-05-21,1.6,1.6,21,2016-01-02,2016-05-21
FOODS_3_090,CA_2,2016-05-21,1.6,1.48,21,2015-05-23,2015-10-10
FOODS_3_090,CA_2,2016-05-21,1.6,1.5,11,2015-10-17,2015-12-26
FOODS_3_090,CA_2,2016-05-21,1.6,1.6,21,2016-01-02,2016-05-21
FOODS_3_090,CA_3,2016-05-21,1.6,1.0,7,2015-05-23,2015-12-26
FOODS_3_090,CA_3,2016-05-21,1.6,1.48,18,2015-06-13,2015-10-10
FOODS_3_090,CA_3,2016-05-21,1.6,1.5,7,2015-10-17,2015-11-28
FOODS_3_090,CA_3,2016-05-21,1.6,1.6,21,2016-01-02,2016-05-21
FOODS_3_090,CA_4,2016-05-21,1.6,1.48,21,2015-05-23,2015-10-10
FOODS_3_090,CA_4,2016-05-21,1.6,1.5,11,2015-10-17,2015-12-26
FOODS_3_090,CA_4,2016-05-21,1.6,1.6,21,2016-01-02,2016-05-21
FOODS_3_090,TX_1,2016-05-21,1.5,1.48,21,2015-05-23,2015-10-10
FOODS_3_090,TX_1,2016-05-21,1.5,1.5,32,2015-10-17,2016-05-21
FOODS_3_090,TX_2,2016-05-21,1.5,1.48,21,2015-05-23,2015-10-10
FOODS_3_090,TX_2,2016-05-21,1.5,1.5,32,2015-10-17,2016-05-21
FOODS_3_090,TX_3,2016-05-21,1.5,1.48,21,2015-05-23,2015-10-10
FOODS_3_090,TX_3,2016-05-21,1.5,1.5,32,2015-10-17,2016-05-21
FOODS_3_090,WI_1,2016-05-21,1.44,1.38,50,2015-05-23,2016-04-30
FOODS_3_090,WI_1,2016-05-21,1.44,1.44,3,2016-05-07,2016-05-21
FOODS_3_090,WI_2,2016-05-21,1.44,1.38,50,2015-05-23,2016-04-30
FOODS_3_090,WI_2,2016-05-21,1.44,1.44,3,2016-05-07,2016-05-21
FOODS_3_090,WI_3,2016-05-21,1.44,1.38,50,2015-05-23,2016-04-30
FOODS_3_090,WI_3,2016-05-21,1.44,1.44,3,2016-05-07,2016-05-21
FOODS_3_115,CA_1,2016-05-21,4.68,4.58,29,2015-05-23,2015-12-05
FOODS_3_115,CA_1,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_115,CA_2,2016-05-21,4.68,4.58,28,2015-05-23,2015-12-05
FOODS_3_115,CA_2,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_115,CA_3,2016-05-21,4.68,3.0,9,2015-06-13,2015-09-05
FOODS_3_115,CA_3,2016-05-21,4.68,4.58,20,2015-05-23,2015-12-05
FOODS_3_115,CA_3,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_115,CA_4,2016-05-21,4.68,4.58,29,2015-05-23,2015-12-05
FOODS_3_115,CA_4,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_115,TX_1,2016-05-21,4.48,4.48,52,2015-05-23,2016-05-21
FOODS_3_115,TX_2,2016-05-21,4.48,4.48,51,2015-05-23,2016-05-21
FOODS_3_115,TX_3,2016-05-21,4.48,4.48,52,2015-05-23,2016-05-21
FOODS_3_115,WI_1,2016-05-21,4.44,4.44,53,2015-05-23,2016-05-21
FOODS_3_115,WI_2,2016-05-21,4.44,4.44,52,2015-05-23,2016-05-21
FOODS_3_115,WI_3,2016-05-21,4.44,4.44,52,2015-05-23,2016-05-21
FOODS_3_124,CA_1,2016-05-21,5.44,5.44,47,2015-07-04,2016-05-21
FOODS_3_124,CA_1,2016-05-21,5.44,5.48,6,2015-05-23,2015-06-27
FOODS_3_124,CA_2,2016-05-21,5.44,5.44,47,2015-07-04,2016-05-21
FOODS_3_124,CA_2,2016-05-21,5.44,5.48,6,2015-05-23,2015-06-27
FOODS_3_124,CA_3,2016-05-21,5.44,4.98,6,2015-05-23,2015-06-27
FOODS_3_124,CA_3,2016-05-21,5.44,5.44,47,2015-07-04,2016-05-21
FOODS_3_124,CA_4,2016-05-21,5.44,5.44,47,2015-07-04,2016-05-21
FOODS_3_124,CA_4,2016-05-21,5.44,5.48,6,2015-05-23,2015-06-27
FOODS_3_124,TX_1,2016-05-21,4.68,4.68,1,2016-05-21,2016-05-21
FOODS_3_124,TX_1,2016-05-21,4.68,5.44,46,2015-07-04,2016-05-14
FOODS_3_124,TX_1,2016-05-21,4.68,5.48,6,2015-05-23,2015-06-27
FOODS_3_124,TX_2,2016-05-21,4.68,4.68,1,2016-05-21,2016-05-21
FOODS_3_124,TX_2,2016-05-21,4.68,5.44,46,2015-07-04,2016-05-14
FOODS_3_124,TX_2,2016-05-21,4.68,5.48,6,2015-05-23,2015-06-27
FOODS_3_124,TX_3,2016-05-21,4.68,4.68,1,2016-05-21,2016-05-21
FOODS_3_124,TX_3,2016-05-21,4.68,5.44,45,2015-07-11,2016-05-14
FOODS_3_124,TX_3,2016-05-21,4.68,5.48,7,2015-05-23,2015-07-04
FOODS_3_124,WI_1,2016-05-21,5.44,5.44,47,2015-07-04,2016-05-21
FOODS_3_124,WI_1,2016-05-21,5.44,5.48,6,2015-05-23,2015-06-27
FOODS_3_124,WI_2,2016-05-21,5.44,5.44,47,2015-07-04,2016-05-21
FOODS_3_124,WI_2,2016-05-21,5.44,5.48,6,2015-05-23,2015-06-27
FOODS_3_124,WI_3,2016-05-21,5.44,5.44,47,2015-07-04,2016-05-21
FOODS_3_124,WI_3,2016-05-21,5.44,5.48,6,2015-05-23,2015-06-27
FOODS_3_133,CA_1,2016-05-21,0.8,0.8,53,2015-05-23,2016-05-21
FOODS_3_133,CA_2,2016-05-21,0.8,0.8,53,2015-05-23,2016-05-21
FOODS_3_133,CA_3,2016-05-21,0.8,0.8,53,2015-05-23,2016-05-21
FOODS_3_133,CA_4,2016-05-21,0.8,0.8,53,2015-05-23,2016-05-21
FOODS_3_133,TX_1,2016-05-21,0.8,0.8,53,2015-05-23,2016-05-21
FOODS_3_133,TX_2,2016-05-21,0.8,0.8,53,2015-05-23,2016-05-21
FOODS_3_133,TX_3,2016-05-21,0.8,0.8,53,2015-05-23,2016-05-21
FOODS_3_133,WI_1,2016-05-21,0.8,0.8,53,2015-05-23,2016-05-21
FOODS_3_133,WI_2,2016-05-21,0.8,0.8,53,2015-05-23,2016-05-21
FOODS_3_133,WI_3,2016-05-21,0.8,0.8,53,2015-05-23,2016-05-21
FOODS_3_136,CA_1,2016-05-21,4.68,4.58,29,2015-05-23,2015-12-05
FOODS_3_136,CA_1,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_136,CA_2,2016-05-21,4.68,4.58,29,2015-05-23,2015-12-05
FOODS_3_136,CA_2,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_136,CA_3,2016-05-21,4.68,3.0,6,2015-06-13,2015-08-29
FOODS_3_136,CA_3,2016-05-21,4.68,4.58,23,2015-05-23,2015-12-05
FOODS_3_136,CA_3,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_136,CA_4,2016-05-21,4.68,4.58,29,2015-05-23,2015-12-05
FOODS_3_136,CA_4,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_136,TX_1,2016-05-21,4.48,4.48,53,2015-05-23,2016-05-21
FOODS_3_136,TX_2,2016-05-21,4.48,4.48,52,2015-05-23,2016-05-21
FOODS_3_136,TX_3,2016-05-21,4.48,4.48,53,2015-05-23,2016-05-21
FOODS_3_136,WI_1,2016-05-21,4.44,4.44,53,2015-05-23,2016-05-21
FOODS_3_136,WI_2,2016-05-21,4.44,4.44,52,2015-05-30,2016-05-21
FOODS_3_136,WI_3,2016-05-21,4.44,4.44,53,2015-05-23,2016-05-21
FOODS_3_202,CA_1,2016-05-21,4.68,4.58,29,2015-05-23,2015-12-05
FOODS_3_202,CA_1,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_202,CA_2,2016-05-21,4.68,4.58,29,2015-05-23,2015-12-05
FOODS_3_202,CA_2,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_202,CA_3,2016-05-21,4.68,3.0,6,2015-06-13,2015-08-29
FOODS_3_202,CA_3,2016-05-21,4.68,4.58,23,2015-05-23,2015-12-05
FOODS_3_202,CA_3,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_202,CA_4,2016-05-21,4.68,4.58,29,2015-05-23,2015-12-05
FOODS_3_202,CA_4,2016-05-21,4.68,4.68,24,2015-12-12,2016-05-21
FOODS_3_202,TX_1,2016-05-21,4.48,4.48,53,2015-05-23,2016-05-21
FOODS_3_202,TX_2,2016-05-21,4.48,4.48,49,2015-05-23,2016-05-21
FOODS_3_202,TX_3,2016-05-21,4.48,4.48,53,2015-05-23,2016-05-21
FOODS_3_202,WI_1,2016-05-21,2.5,2.5,1,2016-05-21,2016-05-21
FOODS_3_202,WI_1,2016-05-21,2.5,4.44,52,2015-05-23,2016-05-14
FOODS_3_202,WI_2,2016-05-21,4.44,4.44,52,2015-05-23,2016-05-21
FOODS_3_202,WI_3,2016-05-21,4.44,4.44,53,2015-05-23,2016-05-21
FOODS_3_219,CA_1,2016-05-21,1.48,1.48,53,2015-05-23,2016-05-21
FOODS_3_219,CA_2,2016-05-21,1.48,1.48,53,2015-05-23,2016-05-21
FOODS_3_219,CA_3,2016-05-21,1.48,1.0,16,2015-07-25,2016-01-30
FOODS_3_219,CA_3,2016-05-21,1.48,1.48,37,2015-05-23,2016-05-21
FOODS_3_219,CA_4,2016-05-21,1.48,1.48,53,2015-05-23,2016-05-21
FOODS_3_219,TX_1,2016-05-21,1.48,1.48,52,2015-05-23,2016-05-21
FOODS_3_219,TX_2,2016-05-21,0.99,0.99,1,2016-05-21,2016-05-21
FOODS_3_219,TX_2,2016-05-21,0.99,1.48,51,2015-05-23,2016-05-14
FOODS_3_219,TX_3,2016-05-21,1.48,1.48,50,2015-05-23,2016-05-21
FOODS_3_219,WI_1,2016-05-21,1.48,1.48,53,2015-05-23,2016-05-21
FOODS_3_219,WI_2,2016-05-21,1.48,1.48,52,2015-05-23,2016-05-21
FOODS_3_219,WI_3,2016-05-21,1.48,1.48,52,2015-05-23,2016-05-21
FOODS_3_224,CA_1,2016-05-21,3.98,3.98,16,2016-02-06,2016-05-21
FOODS_3_224,CA_1,2016-05-21,3.98,4.28,23,2015-05-23,2015-10-24
FOODS_3_224,CA_1,2016-05-21,3.98,4.48,14,2015-10-31,2016-01-30
FOODS_3_224,CA_2,2016-05-21,3.98,3.98,16,2016-02-06,2016-05-21
