item_id,dept_id,store_id,state_id,date,wm_yr_wk,sell_price,previous_price,normal_price_13wk,hist_mean_price,price_change_pct,price_vs_normal_pct,price_vs_hist_mean_pct,price_down_flag,price_up_flag,lag_1_units,lag_4_units,lag_13_units,lag_52_units,rolling_4_units,rolling_13_units,hist_mean_units,hist_median_units,lag_1_vs_mean,lag_4_vs_mean,lag_13_vs_mean,lag_52_vs_mean,rolling_4_vs_mean,rolling_13_vs_mean,snap_days,event_days,sporting_flag,cultural_flag,religious_flag,national_flag,month,day_of_month,week_of_year
FOODS_2_391,FOODS_2,WI_3,WI,2016-05-21,11617,2.0,2.0,2.0,2.005198555956679,0.0,0.0,-0.2592539248163743,0,0,10.0,14.0,14.0,0.0,15.75,13.153846153846153,6.494584837545126,5.0,1.5397443023902169,2.1556420233463034,2.1556420233463034,0.0,2.4250972762645913,2.025355966990208,0,0,0,0,0,0,5,21,20
FOODS_2_399,FOODS_2,CA_1,CA,2016-05-21,11617,2.0,2.0,2.0,2.000361010830325,0.0,0.0,-0.018047283883775748,0,0,9.0,18.0,9.0,9.0,13.5,13.307692307692308,10.393501805054152,11.0,0.8659256686349427,1.7318513372698854,0.8659256686349427,0.8659256686349427,1.298888502952414,1.2803858177251717,0,0,0,0,0,0,5,21,20
FOODS_2_399,FOODS_2,CA_2,CA,2016-05-21,11617,2.0,2.0,2.0,1.9903249097472926,0.0,0.0,0.4861060726982427,0,0,24.0,24.0,16.0,0.0,19.0,15.23076923076923,5.129963898916968,0.0,4.678395496129486,4.678395496129486,3.118930330752991,0.0,3.7037297677691767,2.968981757159097,0,0,0,0,0,0,5,21,20
FOODS_2_399,FOODS_2,CA_3,CA,2016-05-21,11617,2.0,2.0,2.0,1.966101083032491,0.0,0.0,1.724169589247351,0,0,19.0,16.0,17.0,12.0,16.75,18.0,14.129963898916968,14.0,1.3446601941747574,1.1323454266734798,1.2031170158405724,0.8492590700051098,1.1854241185487993,1.2738886050076648,0,0,0,0,0,0,5,21,20
FOODS_2_399,FOODS_2,CA_4,CA,2016-05-21,11617,2.0,2.0,2.0,2.0009386281588446,0.0,0.0,-0.04690939270377702,0,0,14.0,21.0,6.0,0.0,17.5,11.923076923076923,9.288808664259928,9.0,1.5071900505246794,2.2607850757870187,0.6459385930820054,0.0,1.8839875631558491,1.283595922150139,0,0,0,0,0,0,5,21,20
FOODS_2_399,FOODS_2,TX_1,TX,2016-05-21,11617,2.0,2.0,2.0,1.9206859205776172,0.0,0.0,4.129466383474622,0,0,7.0,10.0,11.0,7.0,6.25,6.769230769230769,7.093862815884476,6.0,0.9867684478371502,1.4096692111959288,1.5506361323155218,0.9867684478371502,0.8810432569974556,0.9542376198864749,0,0,0,0,0,0,5,21,20
FOODS_2_399,FOODS_2,TX_2,TX,2016-05-21,11617,2.0,2.0,2.0,1.9200361010830325,0.0,0.0,4.1647080943875165,0,0,9.0,13.0,13.0,9.0,10.75,9.76923076923077,8.4043321299639,7.0,1.0708762886597938,1.5468213058419242,1.5468213058419242,1.0708762886597938,1.279102233676976,1.1624041765794344,0,0,0,0,0,0,5,21,20
FOODS_2_399,FOODS_2,TX_3,TX,2016-05-21,11617,2.0,2.0,2.0,1.9254873646209387,0.0,0.0,3.8698065096745107,0,0,3.0,10.0,0.0,5.0,5.5,3.8461538461538463,8.501805054151625,6.0,0.35286624203821654,1.1762208067940552,0.0,0.5881104033970276,0.6469214437367303,0.4523926179977136,0,0,0,0,0,0,5,21,20
FOODS_2_399,FOODS_2,WI_1,WI,2016-05-21,11617,2.0,2.0,2.0,2.0129032258064514,0.0,0.0,-0.6410256410256318,0,0,17.0,14.0,17.0,21.0,17.25,17.076923076923077,9.887096774193548,9.5,1.7194127243066886,1.4159869494290376,1.7194127243066886,2.1239804241435563,1.7446982055464928,1.7271928723804744,0,0,0,0,0,0,5,21,20
FOODS_2_399,FOODS_2,WI_2,WI,2016-05-21,11617,2.0,2.0,2.0,2.0085849056603773,0.0,0.0,-0.42741064299468895,0,0,14.0,8.0,1.0,5.0,12.0,7.3076923076923075,8.64622641509434,7.0,1.619203491543917,0.9252591380250954,0.11565739225313693,0.5782869612656847,1.387888707037643,0.8451886356960007,0,0,0,0,0,0,5,21,20
FOODS_2_399,FOODS_2,WI_3,WI,2016-05-21,11617,2.0,2.0,2.0,2.0026714801444045,0.0,0.0,-0.13339582507121528,0,0,6.0,6.0,15.0,0.0,11.5,11.0,8.898916967509026,7.0,0.6742393509127789,0.6742393509127789,1.6855983772819472,0.0,1.292292089249493,1.2361054766734278,0,0,0,0,0,0,5,21,20
FOODS_3_020,FOODS_3,CA_1,CA,2016-05-21,11617,0.94,0.94,0.94,1.051552346570397,0.0,0.0,-10.608349354572923,0,0,59.0,66.0,57.0,43.0,71.75,75.92307692307692,43.08664259927798,45.0,1.369333891914537,1.5317972350230413,1.3229157938835359,0.997989107666527,1.6652492668621701,1.7621024137153167,0,0,0,0,0,0,5,21,20
FOODS_3_020,FOODS_3,CA_2,CA,2016-05-21,11617,0.94,0.94,0.94,1.0517689530685919,0.0,0.0,-10.626759113063763,0,0,66.0,50.0,26.0,8.0,64.5,52.92307692307692,21.667870036101082,23.0,3.045984671776075,2.307564145284905,1.1999333555481506,0.3692102632455848,2.9767577474175275,2.4424678953169456,0,0,0,0,0,0,5,21,20
FOODS_3_020,FOODS_3,CA_3,CA,2016-05-21,11617,0.94,0.94,0.94,1.0169314079422382,0.0,0.0,-7.565053782526894,0,0,30.0,60.0,74.0,43.0,53.5,62.84615384615385,42.32129963898917,41.0,0.7088629190480253,1.4177258380960507,1.7485285336517957,1.0160368506355029,1.2641388723023117,1.4849769355441966,0,0,0,0,0,0,5,21,20
FOODS_3_020,FOODS_3,CA_4,CA,2016-05-21,11617,0.94,0.94,0.94,1.0709747292418772,0.0,0.0,-12.229488303107935,0,0,13.0,18.0,24.0,3.0,15.0,15.692307692307692,13.916967509025271,14.0,0.9341115434500649,1.293385214007782,1.7245136186770427,0.21556420233463033,1.0778210116731517,1.1275665968272972,0,0,0,0,0,0,5,21,20
FOODS_3_020,FOODS_3,TX_1,TX,2016-05-21,11617,0.94,0.94,0.94,1.0502166064981948,0.0,0.0,-10.494654704204043,0,0,19.0,19.0,25.0,9.0,16.0,21.76923076923077,14.916967509025271,14.0,1.2737173281703775,1.2737173281703775,1.6759438528557598,0.6033397870280736,1.0726040658276863,1.459360339563631,0,0,0,0,0,0,5,21,20
FOODS_3_020,FOODS_3,TX_2,TX,2016-05-21,11617,0.94,0.94,0.94,1.0492057761732851,0.0,0.0,-10.408423080893233,0,0,2.0,35.0,2.0,9.0,20.75,14.76923076923077,16.133574007220215,13.0,0.12396509286193781,2.1693891250839115,0.12396509286193781,0.5578429178787201,1.2861378384426048,0.9154345319035407,0,0,0,0,0,0,5,21,20
FOODS_3_020,FOODS_3,TX_3,TX,2016-05-21,11617,0.94,0.94,0.94,1.0474007220216606,0.0,0.0,-10.254024058180814,0,0,6.0,15.0,9.0,14.0,10.25,8.76923076923077,8.768953068592058,8.0,0.6842321943186497,1.710580485796624,1.0263482914779745,1.5965417867435159,1.1688966652943598,1.000031668619565,0,0,0,0,0,0,5,21,20
FOODS_3_020,FOODS_3,WI_1,WI,2016-05-21,11617,0.94,0.94,0.94,1.053682310469314,0.0,0.0,-10.789049919484704,0,0,21.0,28.0,28.0,4.0,33.75,29.153846153846153,16.584837545126355,16.0,1.2662168045276447,1.6882890727035262,1.6882890727035262,0.2411841532433609,2.0349912929908576,1.7578614246006494,0,0,0,0,0,0,5,21,20
FOODS_3_020,FOODS_3,WI_2,WI,2016-05-21,11617,0.94,0.94,0.94,1.0506498194945848,0.0,0.0,-10.531560320241901,0,0,7.0,2.0,23.0,18.0,6.5,11.307692307692308,12.678700361010831,12.0,0.5521070615034168,0.15774487471526194,1.8140660592255125,1.4197038724373576,0.5126708428246013,0.8918652531978273,0,0,0,0,0,0,5,21,20
FOODS_3_020,FOODS_3,WI_3,WI,2016-05-21,11617,0.94,0.94,0.94,1.051335740072202,0.0,0.0,-10.589932010164137,0,0,37.0,42.0,46.0,9.0,40.0,35.0,26.32129963898917,23.0,1.4057056645178987,1.59566588945275,1.747634069400631,0.34192840488273213,1.5196817994788094,1.3297215745439583,0,0,0,0,0,0,5,21,20
FOODS_3_030,FOODS_3,CA_1,CA,2016-05-21,11617,1.48,1.48,1.48,1.3204332129963898,0.0,0.0,12.084426946631675,0,0,56.0,54.0,83.0,31.0,50.25,60.38461538461539,62.82310469314079,55.0,0.8913917940466614,0.8595563728307092,1.3211699804620158,0.49344902884725894,0.7998649580507988,0.9611848328662489,0,0,0,0,0,0,5,21,20
FOODS_3_030,FOODS_3,CA_2,CA,2016-05-21,11617,1.48,1.48,1.48,1.3235379061371841,0.0,0.0,11.821504555125193,0,0,37.0,33.0,35.0,10.0,33.75,34.84615384615385,16.56678700361011,16.0,2.233384179559817,1.9919372412290257,2.1126607103944215,0.6036173458269776,2.037208542166049,2.1033742896893908,0,0,0,0,0,0,5,21,20
FOODS_3_030,FOODS_3,CA_3,CA,2016-05-21,11617,1.48,1.48,1.48,1.2651263537906137,0.0,0.0,16.98436251569456,0,0,55.0,31.0,70.0,46.0,47.25,51.69230769230769,49.47653429602888,53.0,1.1116380882889456,0.6265596497628603,1.414812112367749,0.9297336738416636,0.9549981758482305,1.044784329133107,0,0,0,0,0,0,5,21,20
FOODS_3_030,FOODS_3,CA_4,CA,2016-05-21,11617,1.48,1.48,1.48,1.319783393501805,0.0,0.0,12.139613764429123,0,0,36.0,23.0,22.0,30.0,32.25,31.076923076923077,25.8014440433213,28.0,1.3952707429690778,0.8914229746746887,0.8526654540366587,1.1627256191408983,1.2499300405764655,1.204464487520315,0,0,0,0,0,0,5,21,20
FOODS_3_030,FOODS_3,TX_1,TX,2016-05-21,11617,1.25,1.25,1.25,1.256014492753623,0.0,0.0,-0.47885536260311046,0,0,90.0,85.0,62.0,39.0,81.0,65.53846153846153,68.03623188405797,60.0,1.32282458195761,1.2493343274044095,0.9112791564596869,0.5732239855149643,1.190542123761849,0.9632876442973365,0,0,0,0,0,0,5,21,20
FOODS_3_030,FOODS_3,TX_2,TX,2016-05-21,11617,1.25,1.25,1.25,1.256485507246377,0.0,0.0,-0.5161625191037934,0,0,167.0,130.0,116.0,142.0,134.5,129.30769230769232,157.68840579710144,149.0,1.059050595101328,0.8244106428932495,0.7356279582739764,0.9005100868526263,0.8529479343780157,0.8200202903571316,0,0,0,0,0,0,5,21,20
FOODS_3_030,FOODS_3,TX_3,TX,2016-05-21,11617,1.25,1.25,1.25,1.2547826086956522,0.0,0.0,-0.38115038115038075,0,0,134.0,153.0,142.0,104.0,147.5,144.15384615384616,175.81521739130434,160.0,0.7621638330757342,0.8702318392581144,0.8076661514683153,0.5915301391035549,0.8389489953632149,0.8199167756509333,0,0,0,0,0,0,5,21,20
FOODS_3_030,FOODS_3,WI_1,WI,2016-05-21,11617,1.25,1.25,1.25,1.256014492753623,0.0,0.0,-0.47885536260311046,0,0,46.0,35.0,31.0,25.0,47.5,47.0,29.467391304347824,26.5,1.5610475839173739,1.1877535964588712,1.0520103282921431,0.848395426042051,1.6119513094798967,1.5949834009590558,0,0,0,0,0,0,5,21,20
FOODS_3_030,FOODS_3,WI_2,WI,2016-05-21,11617,1.25,1.25,1.25,1.2570289855072463,0.0,0.0,-0.5591744970311799,0,0,40.0,35.0,56.0,15.0,39.0,48.76923076923077,40.369565217391305,29.0,0.9908454496499731,0.8669897684437264,1.3871836295099622,0.3715670436187399,0.9660743134087237,1.208069259765544,0,0,0,0,0,0,5,21,20
FOODS_3_030,FOODS_3,WI_3,WI,2016-05-21,11617,1.25,1.25,1.25,1.2339855072463768,0.0,0.0,1.2977861295437214,0,0,33.0,25.0,26.0,30.0,35.75,33.15384615384615,33.96739130434783,32.5,0.9715199999999999,0.736,0.76544,0.8832,1.0524799999999999,0.9760492307692307,0,0,0,0,0,0,5,21,20
FOODS_3_086,FOODS_3,CA_1,CA,2016-05-21,11617,1.0,1.0,1.0,1.1035740072202167,0.0,0.0,-9.385325002453474,0,0,87.0,72.0,24.0,33.0,75.0,56.53846153846154,54.761732851985556,42.0,1.5887006394620609,1.314786736106533,0.4382622453688444,0.602610587382161,1.3695695167776387,1.0324447126477585,0,0,0,0,0,0,5,21,20
FOODS_3_086,FOODS_3,CA_2,CA,2016-05-21,11617,1.0,1.0,1.0,1.0475,0.0,0.0,-4.534606205250605,0,0,42.0,40.0,34.0,17.0,43.25,35.46153846153846,16.47,16.0,2.5500910746812386,2.4286581663630846,2.0643594414086217,1.0321797207043109,2.6259866423800853,2.15309887441035,0,0,0,0,0,0,5,21,20
FOODS_3_086,FOODS_3,CA_3,CA,2016-05-21,11617,1.0,1.0,1.0,1.0965703971119134,0.0,0.0,-8.80658436213992,0,0,196.0,96.0,164.0,109.0,125.5,109.15384615384616,73.54151624548736,61.0,2.6651612586520055,1.3053851062785333,2.2300328898924944,1.4821560060870846,1.7065190712287077,1.4842479693984285,0,0,0,0,0,0,5,21,20
FOODS_3_086,FOODS_3,CA_4,CA,2016-05-21,11617,1.0,1.0,1.0,1.0962825278810409,0.0,0.0,-8.78263818243472,0,0,19.0,17.0,12.0,20.0,20.0,15.153846153846153,17.594795539033456,16.0,1.0798647792098035,0.966194802450877,0.6820198605535601,1.136699767589267,1.136699767589267,0.8612686700580214,0,0,0,0,0,0,5,21,20
FOODS_3_086,FOODS_3,TX_1,TX,2016-05-21,11617,1.0,1.0,1.0,1.0990613718411553,0.0,0.0,-9.013270266719225,0,0,158.0,228.0,102.0,55.0,181.0,172.53846153846155,52.44765342960289,48.0,3.0125275330396475,4.347191629955947,1.944796255506608,1.0486646475770924,3.451060022026432,3.289726999322264,0,0,0,0,0,0,5,21,20
FOODS_3_086,FOODS_3,TX_2,TX,2016-05-21,11617,1.0,1.0,1.0,1.1035018050541516,0.0,0.0,-9.379396080740667,0,0,54.0,41.0,56.0,80.0,38.75,48.61538461538461,53.505415162454874,43.0,1.0092436407799743,0.7662775791107213,1.0466230348829364,1.4951757641184806,0.724225760744889,0.9086068105027689,0,0,0,0,0,0,5,21,20
FOODS_3_086,FOODS_3,TX_3,TX,2016-05-21,11617,1.0,1.0,1.0,1.1031407942238267,0.0,0.0,-9.349739830480742,0,0,47.0,56.0,93.0,226.0,66.5,91.23076923076923,60.78339350180505,46.0,0.7732375126210133,0.921304270356952,1.5300231632713668,3.7181208053691277,1.0940488210488806,1.5009160228617378,0,0,0,0,0,0,5,21,20
FOODS_3_086,FOODS_3,WI_1,WI,2016-05-21,11617,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,18.0,0.0,0.0,0.0,5.5,1.6923076923076923,2.72992700729927,0.0,6.593582887700535,0.0,0.0,0.0,2.014705882352941,0.6199095022624435,0,0,0,0,0,0,5,21,20
FOODS_3_086,FOODS_3,WI_2,WI,2016-05-21,11617,1.0,1.0,1.0,1.1125270758122745,0.0,0.0,-10.114547165525533,0,0,34.0,53.0,48.0,61.0,49.5,52.15384615384615,31.581227436823106,18.0,1.076588934613626,1.678212162780064,1.5198902606310014,1.9315272062185642,1.5673868312757202,1.6514192254932996,0,0,0,0,0,0,5,21,20
FOODS_3_086,FOODS_3,WI_3,WI,2016-05-21,11617,1.0,1.0,1.0,1.1048014440433211,0.0,0.0,-9.485998104760958,0,0,198.0,184.0,124.0,40.0,221.0,193.30769230769232,90.028880866426,47.0,2.1992942497393537,2.043788595717379,1.3773357927660599,0.44430186863421284,2.454767824204026,2.147174222841879,0,0,0,0,0,0,5,21,20
FOODS_3_090,FOODS_3,CA_1,CA,2016-05-21,11617,1.6,1.6,1.6,1.3847292418772563,0.0,0.0,15.546054175248331,0,0,360.0,384.0,380.0,0.0,414.5,383.84615384615387,464.70758122743683,495.0,0.7746807122214971,0.8263260930362636,0.8177185295671359,0.0,0.8919587644883626,0.8259950329028357,0,0,0,0,0,0,5,21,20
FOODS_3_090,FOODS_3,CA_2,CA,2016-05-21,11617,1.6,1.6,1.6,1.3749819494584838,0.0,0.0,16.3651639667078,0,0,373.0,307.0,323.0,0.0,371.25,339.15384615384613,207.65703971119135,237.0,1.7962309417430156,1.4783991933380851,1.5554493141635228,0.0,1.7878035847777334,1.6332403015353587,0,0,0,0,0,0,5,21,20
FOODS_3_090,FOODS_3,CA_3,CA,2016-05-21,11617,1.6,1.6,1.6,1.3430685920577616,0.0,0.0,19.130177673843523,0,0,758.0,927.0,798.0,8.0,842.75,800.0,915.5379061371841,924.0,0.8279285815681141,1.0125195186195801,0.8716187441838457,0.008738032523146323,0.9204971136101955,0.8738032523146323,0,0,0,0,0,0,5,21,20
FOODS_3_090,FOODS_3,CA_4,CA,2016-05-21,11617,1.6,1.6,1.6,1.3848736462093862,0.0,0.0,15.53400589140013,0,0,175.0,138.0,173.0,0.0,169.75,189.23076923076923,190.9783393501805,206.0,0.9163342847961287,0.7225950360106614,0.9058618929698872,0.0,0.8888442562522447,0.9908493804828468,0,0,0,0,0,0,5,21,20
FOODS_3_090,FOODS_3,TX_1,TX,2016-05-21,11617,1.5,1.5,1.5,1.3672924187725632,0.0,0.0,9.705866821566241,0,0,299.0,316.0,324.0,0.0,331.5,362.46153846153845,342.6245487364621,356.0,0.8726753558746984,0.922292349352524,0.9456415227538538,0.0,0.9675313728176004,1.0578971641064006,0,0,0,0,0,0,5,21,20
FOODS_3_090,FOODS_3,TX_2,TX,2016-05-21,11617,1.5,1.5,1.5,1.376317689530686,0.0,0.0,8.986465218759838,0,0,411.0,431.0,432.0,0.0,449.0,444.7692307692308,437.3140794223827,450.0,0.9398279619601109,0.9855616827367586,0.987848368775591,0.0,1.0267220314357417,1.01704759050222,0,0,0,0,0,0,5,21,20
FOODS_3_090,FOODS_3,TX_3,TX,2016-05-21,11617,1.5,1.5,1.5,1.3739350180505414,0.0,0.0,9.175469020968006,0,0,440.0,510.0,465.0,0.0,473.0,454.53846153846155,420.85920577617327,465.0,1.0454802792979807,1.2118066873681141,1.104882567894457,0.0,1.1238913002453295,1.0800249948202392,0,0,0,0,0,0,5,21,20
FOODS_3_090,FOODS_3,WI_1,WI,2016-05-21,11617,1.44,1.44,1.38,1.3397472924187723,0.0,4.347826086956526,7.482956535798026,0,0,116.0,155.0,153.0,0.0,127.0,147.84615384615384,127.4332129963899,140.0,0.9102807444970112,1.2163234085951442,1.2006289130003682,0.0,0.9966004702682795,1.1601854051215221,0,0,0,0,0,0,5,21,20
FOODS_3_090,FOODS_3,WI_2,WI,2016-05-21,11617,1.44,1.44,1.38,1.3368592057761732,0.0,4.347826086956526,7.715157570684021,0,0,159.0,164.0,216.0,0.0,152.0,195.0,117.7797833935018,128.0,1.3499770114942529,1.3924291187739464,1.8339310344827586,0.0,1.290544061302682,1.6556321839080461,0,0,0,0,0,0,5,21,20
FOODS_3_090,FOODS_3,WI_3,WI,2016-05-21,11617,1.44,1.44,1.38,1.3349819494584836,0.0,4.347826086956526,7.8666270045160855,0,0,469.0,566.0,586.0,0.0,522.0,554.0769230769231,444.98194945848377,472.0,1.0539753366866786,1.2719617069608957,1.3169073503164044,0.0,1.1730812915787765,1.24516718880665,0,0,0,0,0,0,5,21,20
FOODS_3_115,FOODS_3,CA_1,CA,2016-05-21,11617,4.68,4.68,4.68,4.3175451263537905,0.0,0.0,8.394929596307566,0,0,10.0,9.0,14.0,9.0,9.0,9.692307692307692,12.725631768953068,12.0,0.7858156028368795,0.7072340425531916,1.1001418439716313,0.7072340425531916,0.7072340425531916,0.7616366612111293,0,0,0,0,0,0,5,21,20
FOODS_3_115,FOODS_3,CA_2,CA,2016-05-21,11617,4.68,4.68,4.68,4.312202166064982,0.0,0.0,8.529234478601552,0,0,15.0,13.0,12.0,8.0,12.5,11.615384615384615,10.342960288808664,10.0,1.4502617801047122,1.256893542757417,1.1602094240837697,0.7734729493891798,1.2085514834205935,1.1230232245939051,0,0,0,0,0,0,5,21,20
FOODS_3_115,FOODS_3,CA_3,CA,2016-05-21,11617,4.68,4.68,4.68,4.182743682310469,0.0,0.0,11.888280885881484,0,0,10.0,9.0,9.0,12.0,8.5,9.153846153846153,20.339350180505416,18.0,0.49165779197728077,0.4424920127795527,0.4424920127795527,0.5899893503727369,0.4179091231806886,0.4500559788099724,0,0,0,0,0,0,5,21,20
FOODS_3_115,FOODS_3,CA_4,CA,2016-05-21,11617,4.68,4.68,4.68,4.320794223826715,0.0,0.0,8.313420115970118,0,0,7.0,3.0,7.0,9.0,8.0,6.923076923076923,10.259927797833935,10.0,0.6822660098522167,0.2923997185080929,0.6822660098522167,0.8771991555242786,0.7797325826882477,0.674768581172522,0,0,0,0,0,0,5,21,20
FOODS_3_115,FOODS_3,TX_1,TX,2016-05-21,11617,4.48,4.48,4.48,4.210794223826715,0.0,0.0,6.39323039463644,0,0,6.0,4.0,6.0,2.0,6.0,6.461538461538462,8.19494584837545,8.0,0.7321585903083702,0.48810572687224674,0.7321585903083702,0.24405286343612337,0.7321585903083702,0.7884784818705525,0,0,0,0,0,0,5,21,20
FOODS_3_115,FOODS_3,TX_2,TX,2016-05-21,11617,4.48,4.48,4.48,4.199314079422383,0.0,0.0,6.6840897172479705,0,0,17.0,11.0,27.0,8.0,13.25,12.615384615384615,14.23826714801444,14.0,1.1939655172413792,0.7725659229208925,1.8962981744421907,0.5618661257606491,0.9305907707910751,0.8860196598533312,0,0,0,0,0,0,5,21,20
FOODS_3_115,FOODS_3,TX_3,TX,2016-05-21,11617,4.48,4.48,4.48,4.208519855595668,0.0,0.0,6.450727422454028,0,0,16.0,8.0,10.0,24.0,11.25,11.615384615384615,11.971119133574007,12.0,1.3365500603136309,0.6682750301568154,0.8353437876960194,2.0048250904704465,0.9397617611580218,0.9702839380161455,0,0,0,0,0,0,5,21,20
FOODS_3_115,FOODS_3,WI_1,WI,2016-05-21,11617,4.44,4.44,4.44,4.2901805054151625,0.0,0.0,3.4921489759168027,0,0,13.0,13.0,12.0,13.0,12.5,11.153846153846153,8.555956678700362,9.0,1.5194092827004217,1.5194092827004217,1.4025316455696202,1.5194092827004217,1.460970464135021,1.3036351833820186,0,0,0,0,0,0,5,21,20
FOODS_3_115,FOODS_3,WI_2,WI,2016-05-21,11617,4.44,4.44,4.44,4.288519855595668,0.0,0.0,3.5322243922149688,0,0,2.0,6.0,6.0,4.0,4.0,4.769230769230769,4.646209386281589,5.0,0.4304584304584304,1.2913752913752914,1.2913752913752914,0.8609168609168608,0.8609168609168608,1.026477795708565,0,0,0,0,0,0,5,21,20
FOODS_3_115,FOODS_3,WI_3,WI,2016-05-21,11617,4.44,2.5,4.44,4.293790613718412,77.60000000000001,0.0,3.4051354487211896,0,1,3.0,4.0,3.0,6.0,5.0,5.076923076923077,5.859205776173285,6.0,0.512014787430684,0.6826863832409119,0.512014787430684,1.024029574861368,0.8533579790511399,0.8664865633442344,0,0,0,0,0,0,5,21,20
FOODS_3_124,FOODS_3,CA_1,CA,2016-05-21,11617,5.44,5.44,5.44,5.376606498194946,0.0,0.0,1.1790615851529525,0,0,44.0,53.0,37.0,0.0,50.25,39.15384615384615,39.498194945848375,37.0,1.1139749565853212,1.3418334704323187,0.9367516680376565,0.0,1.2722100356457362,0.9912819106677072,0,0,0,0,0,0,5,21,20
FOODS_3_124,FOODS_3,CA_2,CA,2016-05-21,11617,5.44,5.44,5.44,5.383826714801445,0.0,0.0,1.0433709733658723,0,0,32.0,21.0,32.0,0.0,22.5,26.23076923076923,22.43321299638989,21.0,1.426456388799485,0.9361120051496621,1.426456388799485,0.0,1.002977148374638,1.1692827610111163,0,0,0,0,0,0,5,21,20
FOODS_3_124,FOODS_3,CA_3,CA,2016-05-21,11617,5.44,5.44,5.44,5.329675090252708,0.0,0.0,2.0700119215346193,0,0,61.0,42.0,33.0,0.0,51.25,38.38461538461539,49.68231046931408,48.0,1.2278011916872547,0.8453713123092573,0.6642203168144165,0.0,1.0315542799011772,0.7726012542899623,0,0,0,0,0,0,5,21,20
FOODS_3_124,FOODS_3,CA_4,CA,2016-05-21,11617,5.44,5.44,5.44,5.3802166064981956,0.0,0.0,1.111170755274031,0,0,50.0,29.0,35.0,0.0,32.75,33.0,22.985559566787003,23.0,2.1752787812156433,1.261661693105073,1.5226951468509502,0.0,1.4248076016962463,1.4356839956023244,0,0,0,0,0,0,5,21,20
FOODS_3_124,FOODS_3,TX_1,TX,2016-05-21,11617,4.68,5.44,5.44,5.327075812274368,-13.970588235294128,-13.970588235294128,-12.146923285443219,1,0,9.0,17.0,29.0,0.0,16.0,20.307692307692307,18.15523465703971,13.0,0.4957247961821436,0.9363690594551601,1.597335454364685,0.0,0.8812885265460331,1.1185585144622727,0,0,0,0,0,0,5,21,20
FOODS_3_124,FOODS_3,TX_2,TX,2016-05-21,11617,4.68,5.44,5.44,5.330758122743683,-13.970588235294128,-13.970588235294128,-12.20760926981893,1,0,22.0,22.0,20.0,0.0,20.0,19.076923076923077,27.743682310469314,23.0,0.7929733246584255,0.7929733246584255,0.7208848405985686,0.0,0.7208848405985686,0.6876132325709424,0,0,0,0,0,0,5,21,20
FOODS_3_124,FOODS_3,TX_3,TX,2016-05-21,11617,4.68,5.44,5.44,5.350794223826715,-13.970588235294128,-13.970588235294128,-12.536348731926845,1,0,23.0,11.0,12.0,0.0,20.75,17.076923076923077,23.826714801444044,18.0,0.9653030303030302,0.46166666666666667,0.5036363636363637,0.0,0.8708712121212121,0.7167132867132867,0,0,0,0,0,0,5,21,20
FOODS_3_124,FOODS_3,WI_1,WI,2016-05-21,11617,5.44,5.44,5.44,5.246642599277979,0.0,0.0,3.6853549115129476,0,0,15.0,5.0,12.0,0.0,12.25,14.153846153846153,13.31407942238267,12.0,1.1266268980477223,0.3755422993492408,0.901301518438178,0.0,0.92007863340564,1.0630735858501585,0,0,0,0,0,0,5,21,20
FOODS_3_124,FOODS_3,WI_2,WI,2016-05-21,11617,5.44,5.44,5.44,5.243895131086143,0.0,0.0,3.7396794560466184,0,0,6.0,5.0,10.0,0.0,6.25,11.615384615384615,12.895131086142323,11.0,0.46529189660180076,0.38774324716816727,0.7754864943363345,0.0,0.4846790589602091,0.9007573895752808,0,0,0,0,0,0,5,21,20
FOODS_3_124,FOODS_3,WI_3,WI,2016-05-21,11617,5.44,5.44,5.44,5.273357400722022,0.0,0.0,3.1600854373185903,0,0,8.0,3.0,8.0,0.0,5.75,8.461538461538462,22.357400722021662,20.0,0.35782334894235424,0.13418375585338285,0.35782334894235424,0.0,0.2571855320523171,0.3784670036890285,0,0,0,0,0,0,5,21,20
FOODS_3_133,FOODS_3,CA_1,CA,2016-05-21,11617,0.8,0.8,0.8,0.8192057761732853,0.0,0.0,-2.3444385686585614,0,0,45.0,39.0,57.0,25.0,43.0,49.76923076923077,44.061371841155236,44.0,1.0213027447767309,0.8851290454731667,1.293650143383859,0.5673904137648504,0.9759115116755428,1.129543377556487,0,0,0,0,0,0,5,21,20
FOODS_3_133,FOODS_3,CA_2,CA,2016-05-21,11617,0.8,0.8,0.8,0.8189169675090253,0.0,0.0,-2.3099982366425675,0,0,27.0,21.0,28.0,16.0,26.5,34.84615384615385,23.379061371841154,22.0,1.1548795552810378,0.8982396541074739,1.1976528721432984,0.6843730697961705,1.1334928968499074,1.4904855798926213,0,0,0,0,0,0,5,21,20
FOODS_3_133,FOODS_3,CA_3,CA,2016-05-21,11617,0.8,0.8,0.8,0.8126353790613718,0.0,0.0,-1.5548645046645884,0,0,44.0,49.0,68.0,60.0,43.25,53.92307692307692,69.16245487364621,67.0,0.6361833176740787,0.7084768765006786,0.983192400041758,0.8675227059191982,0.6253392838500887,0.779658226729946,0,0,0,0,0,0,5,21,20
