dept_id,source_item,target_item,price_change_events,source_up_events,source_down_events,cross_price_corr,target_dev_source_up,target_dev_source_down,absolute_cross_price_corr,direction_consistent,relationship_type,edge_strength
FOODS_3,FOODS_3_491,FOODS_3_219,121,82,39,-0.30810068316248373,-0.5121006326561086,-0.38143704605939266,0.30810068316248373,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_681,FOODS_3_339,87,49,38,0.30594178283494794,0.3515541560069884,-0.7691123494097969,0.30594178283494794,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_822,FOODS_3_090,174,91,83,-0.30564259833138246,-0.5557197122732943,0.04654115310183782,0.30564259833138246,True,COMPLEMENT_LIKE,MODERATE
FOODS_1,FOODS_1_012,FOODS_1_076,87,79,8,0.305421572112973,-0.02131480754597476,-0.5975644513063216,0.305421572112973,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_380,FOODS_2_128,62,30,32,-0.30501557583360317,-0.0034433390417292838,0.14042798760706235,0.30501557583360317,True,COMPLEMENT_LIKE,MODERATE
FOODS_1,FOODS_1_061,FOODS_1_012,43,31,12,0.3048601460934259,-0.18940683443581552,-0.39172672791401375,0.3048601460934259,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_119,FOODS_2_021,57,28,29,0.30419853628479687,-0.7556450019606514,-1.6289588185886668,0.30419853628479687,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_541,FOODS_3_339,64,27,37,0.303950382137624,0.4213754221617851,0.028926519407145957,0.303950382137624,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_020,FOODS_3_635,75,35,40,-0.30389697073918126,-1.2924710907125565,0.09311543576354232,0.30389697073918126,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_723,FOODS_3_202,139,89,50,-0.30357217145855037,-0.0848616584531766,0.04495341832710434,0.30357217145855037,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_723,FOODS_3_090,33,21,12,0.30285281911030615,-0.1350206021617179,-1.4315352143950104,0.30285281911030615,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_755,FOODS_3_030,81,38,43,0.3024697770463048,0.27317053778465816,-0.16901166415160232,0.3024697770463048,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_491,FOODS_3_704,140,91,49,-0.30156116486285633,-0.0904863375579833,0.05730463766959305,0.30156116486285633,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_432,FOODS_3_491,145,76,69,-0.3009650606411788,-0.6690519099965755,-0.029725424835911927,0.3009650606411788,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_319,FOODS_3_704,50,21,29,0.3008081599603776,0.08124181303844888,0.012139752858286099,0.3008081599603776,True,SUBSTITUTION_LIKE,MODERATE
FOODS_1,FOODS_1_019,FOODS_1_074,32,16,16,-0.30075927124411467,-0.08926867171906858,0.5865693874701461,0.30075927124411467,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_491,FOODS_3_202,136,86,50,-0.30063054707023684,-0.11330774061368072,0.059146353319884264,0.30063054707023684,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_783,FOODS_3_348,88,34,54,0.30059405522681837,0.20389681846956603,-0.35944424270110187,0.30059405522681837,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_755,FOODS_3_541,75,37,38,-0.30037611931214214,-1.2552994884314805,0.052654833608790044,0.30037611931214214,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_319,FOODS_3_785,42,15,27,0.3003511578400428,0.0793876902824453,-0.32219198431390295,0.3003511578400428,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_432,FOODS_3_090,147,76,71,-0.3002379381140047,-0.7797136982251921,-0.08634042176344682,0.3002379381140047,True,COMPLEMENT_LIKE,MODERATE
